Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
12948,2/19/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2/20/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,3335.000,3335.000,0.000,Plus Materials                                    ,,200.1000,200.1000,0.0000,,,0,0,
12950,2/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2/20/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,5963.000,5963.000,0.000,Plus Materials                                    ,,163.9830,163.9900,0.0000,,,0,0,
12954,2/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2/20/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,8118.000,8118.000,0.000,Plus Materials                                    ,,-324.7200,-324.7200,0.0000,,,6,0,
12956,2/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2/20/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,7292.000,7292.000,0.000,Plus Materials                                    ,,-99.6400,-99.6400,0.0000,,,0,0,
12957,2/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (2ND SHIFT),Posted,2/20/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,165.000,165.000,0.000,Plus Materials                                    ,,12.4398,12.4400,0.0000,,,1,0,
12958,2/19/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2/20/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,2357.000,2357.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,1,0,
12964,2/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2/20/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,5800.000,5800.000,0.000,Plus Materials                                    ,,-13.8095,-13.8100,0.0000,,,40,0,
12966,2/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2/20/2026 12:00:00 AM,5:59AM,,18:01:00,LBS    ,6343.000,6343.000,0.000,Plus Materials                                    ,,948.3754,948.3700,0.0000,,,43,0,
12972,2/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,2/23/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,785.000,785.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
12975,2/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2/23/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,6745.000,6754.000,-9.000,Plus Materials                                    ,,-16.0594,-16.0700,0.0000,,,0,0,
12977,2/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2/23/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,5278.000,5278.000,0.000,Plus Materials                                    ,,789.1409,789.1400,0.0000,,,0,0,
12978,2/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,2/23/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,997.000,997.000,0.000,Plus Materials                                    ,,9.9700,9.9700,0.0000,,,0,9,
12981,2/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2/23/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,1328.000,1328.000,0.000,Plus Materials                                    ,,-46.4624,-46.4600,0.0000,,,0,0,
12985,2/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2/23/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,6794.000,6794.000,0.000,Plus Materials                                    ,,-16.1758,-16.1800,0.0000,,,0,0,
12987,2/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2/23/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,6682.000,6682.000,0.000,Plus Materials                                    ,,999.0604,999.0600,0.0000,,,0,0,
12989,2/20/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2/23/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,1819.000,1819.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,5,0,
12995,2/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2/23/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,4858.000,4858.000,0.000,Plus Materials                                    ,,-11.5688,-11.5800,0.0000,,,0,0,
13002,2/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2/24/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,3143.000,3143.000,0.000,Plus Materials                                    ,,628.6000,628.6000,0.0000,,,0,2,
13003,2/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,2/24/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,1770.000,1770.000,0.000,Plus Materials                                    ,,92.1941,92.1900,0.0000,,,6,0,
13006,2/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2/24/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,5900.000,5900.000,0.000,Plus Materials                                    ,,-14.0492,-14.0400,0.0000,,,0,0,
13008,2/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2/24/2026 12:00:00 AM,5:08AM,,18:52:00,LBS    ,5453.000,5453.000,0.000,Plus Materials                                    ,,815.3063,815.3100,0.0000,,,0,0,
13009,2/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,2/24/2026 12:00:00 AM,5:08AM,,18:52:00,LBS    ,1051.000,1051.000,0.000,Plus Materials                                    ,,10.5100,10.5100,0.0000,,,0,9,
13010,2/23/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2/24/2026 12:00:00 AM,5:08AM,,18:52:00,LBS    ,2985.000,2985.000,0.000,Plus Materials                                    ,,-11.6300,-11.6300,0.0000,,,7,0,
13012,2/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2/24/2026 12:00:00 AM,5:10AM,,18:50:00,LBS    ,6528.000,6528.000,0.000,Plus Materials                                    ,,290.4414,290.4400,0.0000,,,0,0,
13016,2/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2/24/2026 12:00:00 AM,5:10AM,,18:50:00,LBS    ,9474.000,9474.000,0.000,Plus Materials                                    ,,663.1800,663.1800,0.0000,,,31,0,
13018,2/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2/24/2026 12:00:00 AM,5:11AM,,18:49:00,LBS    ,8274.000,8274.000,0.000,Plus Materials                                    ,,82.7400,82.7400,0.0000,,,12,0,
13020,2/23/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2/24/2026 12:00:00 AM,5:11AM,,18:49:00,LBS    ,4162.000,4162.000,0.000,Plus Materials                                    ,,41.6200,41.6200,0.0000,,,8,0,
13026,2/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2/24/2026 12:00:00 AM,5:12AM,,18:48:00,LBS    ,5150.000,5150.000,0.000,Plus Materials                                    ,,360.5000,360.5000,0.0000,,,0,0,
13028,2/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2/24/2026 12:00:00 AM,5:12AM,,18:48:00,LBS    ,6543.000,6543.000,0.000,Plus Materials                                    ,,978.2808,978.2900,0.0000,,,0,0,
13033,2/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2/25/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,7355.000,7355.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,15,5,
13034,2/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,2/25/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1236.000,1236.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
13037,2/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2/25/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,8070.000,8070.000,0.000,Plus Materials                                    ,,564.9000,564.9000,0.0000,,,7,0,
13039,2/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2/25/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,9356.000,9356.000,0.000,Plus Materials                                    ,,631.7036,631.7200,0.0000,,,145,0,
13040,2/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,2/25/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,780.000,780.000,0.000,Plus Materials                                    ,,44.0676,44.0600,0.0000,,,5,4,
13041,2/24/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2/25/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,3662.000,3662.000,0.000,Plus Materials                                    ,,66.6200,66.6200,0.0000,,,8,0,
13043,2/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2/25/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,7260.000,7260.000,0.000,Plus Materials                                    ,,17.2905,17.3000,0.0000,,,22,0,
13047,2/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2/25/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,6302.000,6302.000,0.000,Plus Materials                                    ,,441.1400,441.1400,0.0000,,,9,0,
13049,2/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2/25/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,6628.000,6628.000,0.000,Plus Materials                                    ,,547.2800,547.2700,0.0000,,,48,0,
13051,2/24/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2/25/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,3910.000,3910.000,0.000,Plus Materials                                    ,,351.9000,351.9000,0.0000,,,0,0,
13057,2/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2/25/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,4012.000,4012.000,0.000,Plus Materials                                    ,,280.8400,280.8400,0.0000,,,210,0,
13059,2/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2/25/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,6506.000,6506.000,0.000,Plus Materials                                    ,,455.4200,455.4200,0.0000,,,0,0,
13063,2/24/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,2/25/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,7575.000,7185.000,390.000,Plus Materials                                    ,,436.7900,815.5400,378.7500,,,29,5,
13064,2/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2/26/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,5874.000,5874.000,0.000,Plus Materials                                    ,,319.3423,319.3500,0.0000,,,19,5,
13065,2/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,2/26/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,1049.000,1049.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
13068,2/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2/26/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,8864.000,8864.000,0.000,Plus Materials                                    ,,620.4800,620.4800,0.0000,,,0,0,
13070,2/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2/26/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,7525.000,7525.000,0.000,Plus Materials                                    ,,1289.3592,1289.3600,0.0000,,,0,0,
13071,2/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,2/26/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1420.000,1420.000,0.000,Plus Materials                                    ,,14.2000,14.2000,0.0000,,,0,11,
13072,2/25/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2/26/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,4545.000,4545.000,0.000,Plus Materials                                    ,,545.4000,545.4000,0.0000,,,0,0,
13074,2/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2/26/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6217.000,6217.000,0.000,Plus Materials                                    ,,-46.2600,-46.2600,0.0000,,,8,0,
13078,2/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2/26/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,7822.000,7822.000,0.000,Plus Materials                                    ,,529.7282,529.7300,0.0000,,,0,0,
13080,2/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2/26/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,6624.000,6624.000,0.000,Plus Materials                                    ,,438.2306,438.2500,0.0000,,,0,0,
13082,2/25/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2/26/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,4069.000,4069.000,0.000,Plus Materials                                    ,,488.2800,488.2800,0.0000,,,0,0,
13088,2/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2/26/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,4260.000,4260.000,0.000,Plus Materials                                    ,,636.9375,636.9300,0.0000,,,0,0,
13094,2/25/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,2/26/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,6935.000,6990.000,-55.000,Plus Materials                                    ,,365.4700,712.2200,346.7500,,,28,4,
13096,2/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,2/27/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,1850.000,1850.000,0.000,Plus Materials                                    ,,18.5000,18.5000,0.0000,,,4,0,
13099,2/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2/27/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,8214.000,8214.000,0.000,Plus Materials                                    ,,1676.2891,1676.2900,0.0000,,,7,0,
13101,2/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2/27/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,9575.000,9575.000,0.000,Plus Materials                                    ,,1318.5107,1318.4900,0.0000,,,32,3,
13102,2/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,2/27/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1277.000,1277.000,0.000,Plus Materials                                    ,,12.7700,12.7700,0.0000,,,0,10,
13103,2/26/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2/27/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,4322.000,4322.000,0.000,Plus Materials                                    ,,345.7600,345.7600,0.0000,,,0,0,
13105,2/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2/27/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,3155.000,3155.000,0.000,Plus Materials                                    ,,182.4908,182.4900,0.0000,,,3,0,
13109,2/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2/27/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,8310.000,8310.000,0.000,Plus Materials                                    ,,914.1000,914.1000,0.0000,,,75,0,
13111,2/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2/27/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,6910.000,6910.000,0.000,Plus Materials                                    ,,475.1576,475.1500,0.0000,,,0,0,
13113,2/26/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2/27/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,2428.000,2428.000,0.000,Plus Materials                                    ,,559.2322,559.2300,0.0000,,,3,0,
13119,2/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2/27/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,1360.000,1360.000,0.000,Plus Materials                                    ,,306.6453,306.6500,0.0000,,,0,0,
13121,2/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2/27/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,4802.000,4802.000,0.000,Plus Materials                                    ,,979.9775,979.9700,0.0000,,,0,0,
13125,2/26/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,2/27/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,4020.000,5620.000,-1600.000,Plus Materials                                    ,,184.4500,385.4500,201.0000,,,18,3,
13126,2/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,3/2/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1065.000,1065.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,5,1,
13127,2/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,3/2/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,900.000,900.000,0.000,Plus Materials                                    ,,101.1245,101.1200,0.0000,,,0,1,
13130,2/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,3/2/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,8166.000,8166.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,13,0,
13132,2/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,3/2/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,12665.000,12665.000,0.000,Plus Materials                                    ,,670.6500,670.6700,0.0000,,,11,0,
13133,2/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,3/2/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,337.000,337.000,0.000,Plus Materials                                    ,,7.3509,7.3500,0.0000,,,0,3,
13134,2/27/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,3/2/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,4245.000,4245.000,0.000,Plus Materials                                    ,,339.6000,339.6000,0.0000,,,0,0,
13136,2/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,3/2/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,1317.000,1317.000,0.000,Plus Materials                                    ,,105.0109,105.0100,0.0000,,,48,0,
